"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.3186,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.4736,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.5525,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.6502,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.7263,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.819,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.9173,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.9371,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.9178,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.846,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-02",102.7622,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-03",102.676,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-04",102.685,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-05",102.8186,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-06",102.9939,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-07",103.0384,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-08",102.7916,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-09",101.9221,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-10",100.226,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-11",98.11575,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2008-12",96.63648,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.12993,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.27648,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.82682,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-04",97.62856,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.47421,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-06",99.30381,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-07",100.052,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-08",100.7534,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-09",101.4529,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-10",102.0232,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-11",102.4182,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2009-12",102.6914,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-01",102.8952,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-02",103.0847,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-03",103.1834,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-04",103.2091,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-05",103.158,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-06",103.0136,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-07",102.8671,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-08",102.802,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-09",102.7983,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-10",102.7454,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.6366,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2010-12",102.5525,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-01",102.4924,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-02",102.5113,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-03",102.5364,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-04",102.4357,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-05",102.183,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.8027,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-07",101.3455,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.9399,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.6947,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.6376,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.6485,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.7416,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.8466,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.8198,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.7546,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.6968,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.6571,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.6353,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.7113,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.9457,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-09",101.2002,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-10",101.3706,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-11",101.4267,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2012-12",101.5015,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-01",101.5408,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-02",101.5058,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-03",101.4544,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-04",101.4209,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-05",101.3283,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-06",101.1264,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.8667,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.7309,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.6504,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.5627,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.5099,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.4832,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.4073,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.2529,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.0265,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.64777,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.08887,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-06",98.59782,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-07",98.28737,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-08",98.12394,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-09",98.1515,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-10",98.27394,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-11",98.36616,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2014-12",98.35932,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.21798,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-02",97.84298,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-03",97.23013,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-04",96.67202,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-05",96.22792,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-06",95.93559,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-07",95.87434,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-08",95.90327,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-09",96.05151,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-10",96.26414,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-11",96.37526,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2015-12",96.44943,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-01",96.44547,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-02",96.36737,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-03",96.38953,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-04",96.57116,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-05",96.86874,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-06",97.31811,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-07",97.78878,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-08",98.10606,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-09",98.29041,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-10",98.27471,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-11",98.20493,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2016-12",98.19595,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-01",98.34948,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-02",98.5205,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-03",98.71798,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.8299,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.8414,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.79214,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.88598,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-08",99.12466,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-09",99.47372,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-10",99.86628,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.2176,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2017-12",100.448,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-01",100.565,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-02",100.6226,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.6397,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.5766,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.4742,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-06",100.3605,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-07",100.302,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-08",100.1703,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.94352,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-10",99.78575,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-11",99.77179,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2018-12",99.83701,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.98188,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.0681,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.055,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.99929,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.87844,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.74976,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.68095,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.68829,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.73615,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.86821,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-11",100.1596,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2019-12",100.4982,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.5531,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.8688,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.07021,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.63347,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-05",95.00915,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.25336,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.20622,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.053,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-09",101.4839,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-10",102.3887,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-11",102.8113,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2020-12",102.8236,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-01",102.4327,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.8797,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.4076,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.2254,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.339,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.6131,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-07",101.778,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-08",101.7448,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-09",101.5786,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-10",101.2897,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-11",100.8955,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2021-12",100.5019,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-01",100.1604,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-02",99.91558,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-03",99.85208,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-04",100.0451,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-05",100.3295,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-06",100.5224,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-07",100.537,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.4493,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-09",100.1897,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.76848,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-11",99.39735,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.25249,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.22224,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2023-02",99.25982,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.37886,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.42542,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2023-05",99.3745,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2023-06",99.30085,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2023-07",99.15274,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2023-08",99.01618,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2023-09",98.89933,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1962-12",100.1762,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-01",100.0457,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-02",100.0131,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-03",100.0506,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-04",100.1163,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-05",100.2349,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-06",100.3928,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-07",100.4989,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-08",100.5806,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-09",100.6388,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-10",100.6845,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-11",100.7984,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1963-12",101.0463,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-01",101.326,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-02",101.5533,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-03",101.7356,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-04",101.9025,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-05",102.0017,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-06",102.0479,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-07",102.1026,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-08",102.1888,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-09",102.2361,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-10",102.2311,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-11",102.2087,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1964-12",102.1782,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-01",102.1063,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-02",101.9872,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-03",101.8351,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-04",101.646,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-05",101.4325,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-06",101.2552,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-07",101.1612,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-08",101.0869,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-09",100.9515,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-10",100.7313,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-11",100.5164,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1965-12",100.3374,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-01",100.2235,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-02",100.1065,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-03",99.93448,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-04",99.70979,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-05",99.42513,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-06",99.09091,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-07",98.7049,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-08",98.23215,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-09",97.59803,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-10",96.96381,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-11",96.45528,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1966-12",96.32495,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-01",96.43694,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-02",96.55441,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-03",96.69977,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-04",96.91908,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-05",97.17575,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-06",97.48527,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-07",97.93365,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-08",98.40685,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-09",98.8896,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-10",99.34636,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-11",99.67183,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1967-12",99.82436,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-01",99.97274,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-02",100.2255,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-03",100.6008,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-04",101.0095,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-05",101.4311,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-06",101.8596,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-07",102.2746,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-08",102.6461,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-09",102.8737,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-10",102.9665,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-11",103.0125,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1968-12",103.0858,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-01",103.2004,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-02",103.3556,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-03",103.5385,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-04",103.6487,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-05",103.6303,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-06",103.5977,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-07",103.6182,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-08",103.705,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-09",103.7183,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-10",103.5936,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-11",103.3668,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1969-12",103.1026,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-01",102.8051,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-02",102.4859,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-03",102.1068,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-04",101.7419,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-05",101.4462,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-06",101.3048,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-07",101.2178,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-08",101.0023,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-09",100.6367,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-10",100.2402,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-11",100.0049,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1970-12",99.96329,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-01",99.94857,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-02",99.95124,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-03",99.77982,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-04",99.56926,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-05",99.40112,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-06",99.1989,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-07",98.81716,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-08",98.36171,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-09",98.0201,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-10",97.96583,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-11",98.18874,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1971-12",98.54936,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-01",98.91007,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-02",99.16765,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-03",99.32571,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-04",99.39421,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-05",99.46741,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-06",99.61649,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-07",99.77729,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-08",99.99445,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-09",100.2605,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-10",100.5739,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-11",100.9088,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1972-12",101.2562,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-01",101.5634,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-02",101.7028,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-03",101.7149,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-04",101.7089,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-05",101.6135,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-06",101.381,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-07",101.0818,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-08",100.7044,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-09",100.2182,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-10",99.67565,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-11",99.34459,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1973-12",99.30633,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-01",99.35349,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-02",99.34348,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-03",99.23035,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-04",98.99583,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-05",98.68324,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-06",98.35705,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-07",97.98222,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-08",97.47535,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-09",96.9614,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-10",96.53339,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-11",96.2151,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1974-12",96.03482,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-01",96.02861,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-02",96.06632,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-03",96.13291,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-04",96.25174,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-05",96.45697,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-06",96.75382,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-07",97.14942,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-08",97.59206,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-09",98.04778,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-10",98.4508,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-11",98.83805,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1975-12",99.18224,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1976-01",99.43785,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1976-02",99.63017,
"DEU","BCI","AMPLITUD","LTRENDIDX","M","1976-03",99.71769,
