Date,Value,YOY (%),index
1969-10-01,2.35,6.33,^SSMI
1969-09-01,2.54,47.67,^SSMI
1969-08-01,2.55,105.65,^SSMI
1969-07-01,3.03,126.12,^SSMI
1969-06-01,2.93,62.78,^SSMI
1969-05-01,2.55,6.69,^SSMI
1969-04-01,2.37,-26.17,^SSMI
1969-03-01,2.46,-27.65,^SSMI
1969-02-01,2.27,-40.11,^SSMI
1969-01-01,2.27,-32.64,^SSMI
1968-12-01,2.18,-37.54,^SSMI
1968-11-01,2.19,-40.65,^SSMI
1968-10-01,2.21,-43.77,^SSMI
1968-09-01,1.72,-59.62,^SSMI
1968-08-01,1.24,-73.89,^SSMI
1968-07-01,1.34,-71.31,^SSMI
1968-06-01,1.8,-58.24,^SSMI
1968-05-01,2.39,-31.12,^SSMI
1968-04-01,3.21,-11.81,^SSMI
1968-03-01,3.4,-7.86,^SSMI
1968-02-01,3.79,-1.04,^SSMI
1968-01-01,3.37,-22.35,^SSMI
1967-12-01,3.49,-23.97,^SSMI
1967-11-01,3.69,-14.78,^SSMI
1967-10-01,3.93,-1.75,^SSMI
1967-09-01,4.26,3.9,^SSMI
1967-08-01,4.75,10.47,^SSMI
1967-07-01,4.67,2.41,^SSMI
1967-06-01,4.31,-11.13,^SSMI
1967-05-01,3.47,-35.38,^SSMI
1967-04-01,3.64,-30.0,^SSMI
1967-03-01,3.69,-31.79,^SSMI
1967-02-01,3.83,-27.87,^SSMI
1967-01-01,4.34,-19.33,^SSMI
1966-12-01,4.59,-6.52,^SSMI
1966-11-01,4.33,-10.17,^SSMI
1966-10-01,4.0,-0.25,^SSMI
1966-09-01,4.1,3.02,^SSMI
1966-08-01,4.3,10.54,^SSMI
1966-07-01,4.56,28.09,^SSMI
1966-06-01,4.85,46.08,^SSMI
1966-05-01,5.37,92.47,^SSMI
1966-04-01,5.2,134.23,^SSMI
1966-03-01,5.41,113.83,^SSMI
1966-02-01,5.31,109.88,^SSMI
1966-01-01,5.38,129.91,^SSMI
1965-12-01,4.91,109.83,^SSMI
1965-11-01,4.82,109.57,^SSMI
1965-10-01,4.01,43.21,^SSMI
1965-09-01,3.98,36.77,^SSMI
1965-08-01,3.89,28.81,^SSMI
1965-07-01,3.56,15.96,^SSMI
1965-06-01,3.32,2.79,^SSMI
1965-05-01,2.79,-23.35,^SSMI
1965-04-01,2.22,-30.84,^SSMI
1965-03-01,2.53,-21.18,^SSMI
1965-02-01,2.53,-19.94,^SSMI
1965-01-01,2.34,-35.54,^SSMI
1964-12-01,2.34,-39.22,^SSMI
1964-11-01,2.3,-39.79,^SSMI
1964-10-01,2.8,-26.7,^SSMI
1964-09-01,2.91,-10.74,^SSMI
1964-08-01,3.02,4.14,^SSMI
1964-07-01,3.07,1.66,^SSMI
1964-06-01,3.23,3.19,^SSMI
1964-05-01,3.64,16.29,^SSMI
1964-04-01,3.71,11.75,^SSMI
1964-03-01,3.21,-11.81,^SSMI
1964-02-01,3.16,-16.84,^SSMI
1964-01-01,3.63,5.22,^SSMI
1963-12-01,3.85,18.83,^SSMI
1963-11-01,3.96,26.11,^SSMI
1963-10-01,3.82,-6.6,^SSMI
1963-09-01,3.26,-30.49,^SSMI
1963-08-01,2.9,-40.94,^SSMI
1963-07-01,3.02,-39.48,^SSMI
1963-06-01,3.13,-35.99,^SSMI
1963-05-01,3.13,-34.66,^SSMI
1963-04-01,3.32,-30.54,^SSMI
1963-03-01,3.64,-15.15,^SSMI
1963-02-01,3.8,-7.99,^SSMI
1963-01-01,3.45,-11.76,^SSMI
1962-12-01,3.24,-7.95,^SSMI
1962-11-01,3.14,-4.85,^SSMI
1962-10-01,4.09,115.26,^SSMI
1962-09-01,4.69,189.51,^SSMI
1962-08-01,4.91,182.18,^SSMI
1962-07-01,4.99,239.46,^SSMI
1962-06-01,4.89,219.61,^SSMI
1962-05-01,4.79,223.65,^SSMI
1962-04-01,4.78,315.65,^SSMI
1962-03-01,4.29,225.0,^SSMI
1962-02-01,4.13,212.88,^SSMI
1962-01-01,3.91,120.9,^SSMI
1961-12-01,3.52,,^SSMI
1961-11-01,3.3,,^SSMI
1961-10-01,1.9,,^SSMI
1961-09-01,1.62,,^SSMI
1961-08-01,1.74,,^SSMI
1961-07-01,1.47,,^SSMI
1961-06-01,1.53,,^SSMI
1961-05-01,1.48,,^SSMI
1961-04-01,1.15,,^SSMI
1961-03-01,1.32,,^SSMI
1961-02-01,1.32,,^SSMI
1961-01-01,1.77,,^SSMI
