Date,Open,High,Low,Close,Adj Close,Volume
2014-04-15,16280000.000000,17930000.000000,15885000.000000,16117500.000000,16117500.000000,33
2014-04-16,15520000.000000,15975000.000000,14917500.000000,14962500.000000,14962500.000000,18
2014-04-17,15040000.000000,15225000.000000,14452500.000000,14540000.000000,14540000.000000,16
2014-04-21,14502500.000000,14537500.000000,13930000.000000,13977500.000000,13977500.000000,12
2014-04-22,14075000.000000,14180000.000000,13730000.000000,13900000.000000,13900000.000000,12
2014-04-23,14050000.000000,14232500.000000,13912500.000000,14035000.000000,14035000.000000,10
2014-04-24,13887500.000000,14547500.000000,13840000.000000,14352500.000000,14352500.000000,17
2014-04-25,14560000.000000,15130000.000000,14500000.000000,14590000.000000,14590000.000000,22
2014-04-28,14385000.000000,14912500.000000,13922500.000000,13940000.000000,13940000.000000,21
2014-04-29,13822500.000000,13952500.000000,13440000.000000,13460000.000000,13460000.000000,14
2014-04-30,13575000.000000,13742500.000000,13300000.000000,13475000.000000,13475000.000000,14
2014-05-01,13570000.000000,13665000.000000,13252500.000000,13480000.000000,13480000.000000,11
2014-05-02,13280000.000000,13645000.000000,13150000.000000,13365000.000000,13365000.000000,14
2014-05-05,13730000.000000,13900000.000000,13030000.000000,13037500.000000,13037500.000000,14
2014-05-06,13150000.000000,13322500.000000,12862500.000000,13200000.000000,13200000.000000,15
2014-05-07,13125000.000000,13560000.000000,12675000.000000,12697500.000000,12697500.000000,19
2014-05-08,12692500.000000,12915000.000000,12185000.000000,12760000.000000,12760000.000000,18
2014-05-09,12670000.000000,13000000.000000,12195000.000000,12195000.000000,12195000.000000,13
2014-05-12,11900000.000000,11975000.000000,11405000.000000,11462500.000000,11462500.000000,16
2014-05-13,11410000.000000,11575000.000000,11295000.000000,11522500.000000,11522500.000000,12
2014-05-14,11622500.000000,11712500.000000,11192500.000000,11417500.000000,11417500.000000,16
2014-05-15,11555000.000000,12185000.000000,11462500.000000,11627500.000000,11627500.000000,26
2014-05-16,11457500.000000,11735000.000000,11092500.000000,11125000.000000,11125000.000000,18
2014-05-19,11230000.000000,11250000.000000,10805000.000000,10832500.000000,10832500.000000,10
2014-05-20,10775000.000000,11082500.000000,10520000.000000,10620000.000000,10620000.000000,20
2014-05-21,10450000.000000,10512500.000000,10215000.000000,10297500.000000,10297500.000000,16
2014-05-22,10325000.000000,10430000.000000,10130000.000000,10275000.000000,10275000.000000,11
2014-05-23,10282500.000000,10310000.000000,10080000.000000,10147500.000000,10147500.000000,8
2014-05-27,9770000.000000,9852500.000000,9500000.000000,9512500.000000,9512500.000000,15
2014-05-28,9535000.000000,9745000.000000,9390000.000000,9450000.000000,9450000.000000,15
2014-05-29,9375000.000000,9525000.000000,9277500.000000,9392500.000000,9392500.000000,19
2014-05-30,9380000.000000,9485000.000000,9337500.000000,9337500.000000,9337500.000000,12
2014-06-02,9362500.000000,9547500.000000,9217500.000000,9245000.000000,9245000.000000,13
2014-06-03,9352500.000000,9452500.000000,9230000.000000,9307500.000000,9307500.000000,11
2014-06-04,9400000.000000,9460000.000000,9007500.000000,9137500.000000,9137500.000000,16
2014-06-05,8880000.000000,9055000.000000,8400000.000000,8450000.000000,8450000.000000,28
2014-06-06,8057500.000000,8072500.000000,7597500.000000,7607500.000000,7607500.000000,30
2014-06-09,7547500.000000,7837500.000000,7387500.000000,7790000.000000,7790000.000000,18
2014-06-10,7880000.000000,7970000.000000,7510000.000000,7530000.000000,7530000.000000,19
2014-06-11,7800000.000000,8090000.000000,7682500.000000,7855000.000000,7855000.000000,24
2014-06-12,7952500.000000,8900000.000000,7900000.000000,8647500.000000,8647500.000000,47
2014-06-13,8485000.000000,8775000.000000,8150000.000000,8325000.000000,8325000.000000,26
2014-06-16,8382500.000000,8582500.000000,8107500.000000,8292500.000000,8292500.000000,24
2014-06-17,8240000.000000,8325000.000000,7690000.000000,7737500.000000,7737500.000000,25
2014-06-18,7660000.000000,7697500.000000,6880000.000000,6905000.000000,6905000.000000,31
2014-06-19,6797500.000000,7075000.000000,6695000.000000,6962500.000000,6962500.000000,23
2014-06-20,6915000.000000,7157500.000000,6805000.000000,7157500.000000,7157500.000000,22
2014-06-23,7072500.000000,7222500.000000,6755000.000000,6795000.000000,6795000.000000,29
2014-06-24,6920000.000000,7412500.000000,6737500.000000,7290000.000000,7290000.000000,33
2014-06-25,7527500.000000,7557500.000000,6747500.000000,6755000.000000,6755000.000000,31
2014-06-26,6740000.000000,7275000.000000,6730000.000000,6910000.000000,6910000.000000,30
2014-06-27,7030000.000000,7105000.000000,6775000.000000,6797500.000000,6797500.000000,19
2014-06-30,6775000.000000,6842500.000000,6515000.000000,6655000.000000,6655000.000000,24
2014-07-01,6537500.000000,6597500.000000,6180000.000000,6327500.000000,6327500.000000,32
2014-07-02,6282500.000000,6297500.000000,6067500.000000,6187500.000000,6187500.000000,21
2014-07-03,5980000.000000,6060000.000000,5920000.000000,6025000.000000,6025000.000000,15
2014-07-07,6117500.000000,6300000.000000,6080000.000000,6262500.000000,6262500.000000,24
2014-07-08,6342500.000000,6750000.000000,6342500.000000,6477500.000000,6477500.000000,42
2014-07-09,6285000.000000,6387500.000000,6142500.000000,6222500.000000,6222500.000000,24
2014-07-10,6882500.000000,6922500.000000,6462500.000000,6662500.000000,6662500.000000,35
2014-07-11,6625000.000000,6730000.000000,6452500.000000,6502500.000000,6502500.000000,21
2014-07-14,6205000.000000,6210000.000000,6012500.000000,6130000.000000,6130000.000000,19
2014-07-15,6032500.000000,6555000.000000,5990000.000000,6345000.000000,6345000.000000,28
2014-07-16,5972500.000000,6265000.000000,5922500.000000,6037500.000000,6037500.000000,30
2014-07-17,6192500.000000,7480000.000000,6025000.000000,7197500.000000,7197500.000000,64
2014-07-18,6667500.000000,6762500.000000,6150000.000000,6250000.000000,6250000.000000,38
2014-07-21,6372500.000000,6802500.000000,6335000.000000,6542500.000000,6542500.000000,32
2014-07-22,6225000.000000,6372500.000000,6112500.000000,6265000.000000,6265000.000000,24
2014-07-23,6195000.000000,6440000.000000,6170000.000000,6370000.000000,6370000.000000,23
2014-07-24,6272500.000000,6490000.000000,6252500.000000,6295000.000000,6295000.000000,19
2014-07-25,6500000.000000,6742500.000000,6482500.000000,6665000.000000,6665000.000000,26
2014-07-28,6600000.000000,6967500.000000,6527500.000000,6587500.000000,6587500.000000,29
2014-07-29,6535000.000000,6692500.000000,6355000.000000,6555000.000000,6555000.000000,28
2014-07-30,6432500.000000,6840000.000000,6400000.000000,6790000.000000,6790000.000000,37
2014-07-31,7232500.000000,8107500.000000,7152500.000000,7925000.000000,7925000.000000,56
2014-08-01,8027500.000000,9032500.000000,7437500.000000,8682500.000000,8682500.000000,72
2014-08-04,8505000.000000,8735000.000000,7487500.000000,7885000.000000,7885000.000000,45
2014-08-05,8200000.000000,9250000.000000,8010000.000000,8970000.000000,8970000.000000,54
2014-08-06,9325000.000000,9360000.000000,8347500.000000,9050000.000000,9050000.000000,46
2014-08-07,8607500.000000,9777500.000000,8470000.000000,9442500.000000,9442500.000000,58
2014-08-08,9465000.000000,9712500.000000,8620000.000000,8685000.000000,8685000.000000,40
2014-08-11,8332500.000000,8410000.000000,7527500.000000,7980000.000000,7980000.000000,34
2014-08-12,7902500.000000,8050000.000000,7612500.000000,7847500.000000,7847500.000000,29
2014-08-13,7465000.000000,7565000.000000,6937500.000000,6970000.000000,6970000.000000,34
2014-08-14,6795000.000000,7830000.000000,6510000.000000,6522500.000000,6522500.000000,27
2014-08-15,6250000.000000,7217500.000000,6157500.000000,6500000.000000,6500000.000000,78
2014-08-18,6097500.000000,6185000.000000,6012500.000000,6025000.000000,6025000.000000,31
2014-08-19,5872500.000000,5980000.000000,5830000.000000,5905000.000000,5905000.000000,25
2014-08-20,6060000.000000,6225000.000000,5935000.000000,6000000.000000,6000000.000000,36
2014-08-21,6005000.000000,6160000.000000,5962500.000000,6027500.000000,6027500.000000,28
2014-08-22,6010000.000000,6222500.000000,5900000.000000,5975000.000000,5975000.000000,36
2014-08-25,5840000.000000,5945000.000000,5780000.000000,5855000.000000,5855000.000000,25
2014-08-26,5855000.000000,5997500.000000,5830000.000000,5957500.000000,5957500.000000,19
2014-08-27,5985000.000000,6140000.000000,5922500.000000,6027500.000000,6027500.000000,22
2014-08-28,6382500.000000,6420000.000000,6120000.000000,6247500.000000,6247500.000000,29
2014-08-29,6112500.000000,6292500.000000,6067500.000000,6152500.000000,6152500.000000,36
2014-09-02,6137500.000000,6330000.000000,6095000.000000,6237500.000000,6237500.000000,23
2014-09-03,6035000.000000,6230000.000000,6025000.000000,6090000.000000,6090000.000000,28
2014-09-04,5997500.000000,6242500.000000,5840000.000000,6107500.000000,6107500.000000,37
2014-09-05,6042500.000000,6237500.000000,5840000.000000,5855000.000000,5855000.000000,35
2014-09-08,5890000.000000,6025000.000000,5837500.000000,5887500.000000,5887500.000000,27
2014-09-09,5950000.000000,6262500.000000,5942500.000000,6190000.000000,6190000.000000,33
2014-09-10,6220000.000000,6445000.000000,6050000.000000,6117500.000000,6117500.000000,32
2014-09-11,6337500.000000,6380000.000000,6067500.000000,6080000.000000,6080000.000000,28
2014-09-12,6112500.000000,6547500.000000,6092500.000000,6355000.000000,6355000.000000,42
2014-09-15,6405000.000000,6747500.000000,6395000.000000,6665000.000000,6665000.000000,36
2014-09-16,6810000.000000,6830000.000000,5977500.000000,6020000.000000,6020000.000000,47
2014-09-17,5955000.000000,6055000.000000,5647500.000000,5905000.000000,5905000.000000,51
2014-09-18,5817500.000000,5875000.000000,5717500.000000,5722500.000000,5722500.000000,28
2014-09-19,5605000.000000,5885000.000000,5555000.000000,5740000.000000,5740000.000000,46
2014-09-22,5860000.000000,6220000.000000,5842500.000000,6140000.000000,6140000.000000,57
2014-09-23,6427500.000000,6587500.000000,6192500.000000,6587500.000000,6587500.000000,45
2014-09-24,6500000.000000,6622500.000000,6120000.000000,6140000.000000,6140000.000000,36
2014-09-25,6255000.000000,7240000.000000,6250000.000000,7057500.000000,7057500.000000,91
2014-09-26,6940000.000000,7015000.000000,6437500.000000,6580000.000000,6580000.000000,45
2014-09-29,7302500.000000,7460000.000000,6887500.000000,7235000.000000,7235000.000000,46
2014-09-30,7285000.000000,7527500.000000,7000000.000000,7407500.000000,7407500.000000,42
2014-10-01,7412500.000000,8120000.000000,7380000.000000,7745000.000000,7745000.000000,50
2014-10-02,7810000.000000,8260000.000000,7292500.000000,7582500.000000,7582500.000000,51
2014-10-03,7075000.000000,7162500.000000,6492500.000000,6660000.000000,6660000.000000,44
2014-10-06,6347500.000000,6922500.000000,6212500.000000,6870000.000000,6870000.000000,38
2014-10-07,7182500.000000,7845000.000000,7135000.000000,7822500.000000,7822500.000000,53
2014-10-08,7895000.000000,8047500.000000,6450000.000000,6515000.000000,6515000.000000,60
2014-10-09,6662500.000000,7702500.000000,6575000.000000,7652500.000000,7652500.000000,61
2014-10-10,7745000.000000,9412500.000000,7430000.000000,9397500.000000,9397500.000000,92
2014-10-13,9045000.000000,11375000.000000,8737500.000000,11317500.000000,11317500.000000,101
2014-10-14,10655000.000000,11785000.000000,9480000.000000,10907500.000000,10907500.000000,98
2014-10-15,12337500.000000,13775000.000000,11000000.000000,11140000.000000,11140000.000000,94
2014-10-16,13882500.000000,14070000.000000,10915000.000000,11485000.000000,11485000.000000,81
2014-10-17,9877500.000000,10957500.000000,9517500.000000,10467500.000000,10467500.000000,75
2014-10-20,10610000.000000,10717500.000000,8832500.000000,8892500.000000,8892500.000000,53
2014-10-21,8205000.000000,8325000.000000,7455000.000000,7552500.000000,7552500.000000,64
2014-10-22,7402500.000000,8757500.000000,7227500.000000,8700000.000000,8700000.000000,79
2014-10-23,7655000.000000,8000000.000000,7277500.000000,7737500.000000,7737500.000000,76
2014-10-24,7717500.000000,8580000.000000,7450000.000000,7555000.000000,7555000.000000,57
2014-10-27,7792500.000000,8062500.000000,7267500.000000,7347500.000000,7347500.000000,50
2014-10-28,7125000.000000,7147500.000000,6375000.000000,6385000.000000,6385000.000000,62
2014-10-29,6402500.000000,6950000.000000,6327500.000000,6565000.000000,6565000.000000,70
2014-10-30,6855000.000000,7060000.000000,6350000.000000,6602500.000000,6602500.000000,57
2014-10-31,6210000.000000,6495000.000000,6185000.000000,6275000.000000,6275000.000000,42
2014-11-03,6270000.000000,6625000.000000,6200000.000000,6477500.000000,6477500.000000,41
2014-11-04,6587500.000000,6937500.000000,6357500.000000,6400000.000000,6400000.000000,59
2014-11-05,6167500.000000,6472500.000000,6152500.000000,6227500.000000,6227500.000000,33
2014-11-06,6150000.000000,6382500.000000,5860000.000000,5915000.000000,5915000.000000,49
2014-11-07,5892500.000000,6030000.000000,5715000.000000,5745000.000000,5745000.000000,48
2014-11-10,5687500.000000,5712500.000000,5220000.000000,5315000.000000,5315000.000000,59
2014-11-11,5240000.000000,5507500.000000,5190000.000000,5297500.000000,5297500.000000,42
2014-11-12,5542500.000000,5562500.000000,5310000.000000,5415000.000000,5415000.000000,38
2014-11-13,5462500.000000,5860000.000000,5320000.000000,5545000.000000,5545000.000000,61
2014-11-14,5607500.000000,5812500.000000,5540000.000000,5572500.000000,5572500.000000,41
2014-11-17,5677500.000000,5760000.000000,5437500.000000,5557500.000000,5557500.000000,41
2014-11-18,5480000.000000,5490000.000000,5225000.000000,5345000.000000,5345000.000000,38
2014-11-19,5487500.000000,5720000.000000,5445000.000000,5612500.000000,5612500.000000,41
2014-11-20,5825000.000000,5850000.000000,5455000.000000,5520000.000000,5520000.000000,28
2014-11-21,5175000.000000,5377500.000000,5170000.000000,5285000.000000,5285000.000000,36
2014-11-24,5192500.000000,5235000.000000,5042500.000000,5042500.000000,5042500.000000,35
2014-11-25,5015000.000000,5132500.000000,4952500.000000,5005000.000000,5005000.000000,34
2014-11-26,4995000.000000,5012500.000000,4795000.000000,4812500.000000,4812500.000000,36
2014-11-28,4860000.000000,5102500.000000,4795000.000000,5072500.000000,5072500.000000,25
2014-12-01,5280000.000000,5600000.000000,5242500.000000,5505000.000000,5505000.000000,55
2014-12-02,5480000.000000,5480000.000000,4867500.000000,4890000.000000,4890000.000000,45
2014-12-03,4760000.000000,4827500.000000,4675000.000000,4710000.000000,4710000.000000,29
2014-12-04,4825000.000000,5000000.000000,4625000.000000,4727500.000000,4727500.000000,50
2014-12-05,4575000.000000,4637500.000000,4405000.000000,4567500.000000,4567500.000000,56
2014-12-08,4615000.000000,5010000.000000,4467500.000000,4897500.000000,4897500.000000,63
2014-12-09,5417500.000000,5595000.000000,4935000.000000,5005000.000000,5005000.000000,87
2014-12-10,5220000.000000,6105000.000000,5175000.000000,6090000.000000,6090000.000000,83
2014-12-11,5912500.000000,6827500.000000,5392500.000000,6795000.000000,6795000.000000,101
2014-12-12,7392500.000000,7617500.000000,6660000.000000,7520000.000000,7520000.000000,117
2014-12-15,6845000.000000,7750000.000000,6470000.000000,7197500.000000,7197500.000000,114
2014-12-16,7520000.000000,7875000.000000,6355000.000000,7837500.000000,7837500.000000,99
2014-12-17,8050000.000000,8070000.000000,6157500.000000,6215000.000000,6215000.000000,91
2014-12-18,5622500.000000,6187500.000000,5575000.000000,5847500.000000,5847500.000000,71
2014-12-19,5790000.000000,5967500.000000,5565000.000000,5737500.000000,5737500.000000,44
2014-12-22,5412500.000000,5500000.000000,5175000.000000,5175000.000000,5175000.000000,52
2014-12-23,5117500.000000,5425000.000000,5112500.000000,5205000.000000,5205000.000000,36
2014-12-24,5090000.000000,5200000.000000,5055000.000000,5102500.000000,5102500.000000,15
2014-12-26,5112500.000000,5262500.000000,5037500.000000,5217500.000000,5217500.000000,23
2014-12-29,5255000.000000,5315000.000000,5097500.000000,5155000.000000,5155000.000000,33
2014-12-30,5332500.000000,5485000.000000,5195000.000000,5425000.000000,5425000.000000,33
2014-12-31,5375000.000000,6487500.000000,5337500.000000,6287500.000000,6287500.000000,57
2015-01-02,5860000.000000,6805000.000000,5727500.000000,6082500.000000,6082500.000000,83
2015-01-05,6420000.000000,7167500.000000,6362500.000000,6957500.000000,6957500.000000,85
2015-01-06,6897500.000000,7800000.000000,6712500.000000,7267500.000000,7267500.000000,109
2015-01-07,6855000.000000,7175000.000000,6617500.000000,6807500.000000,6807500.000000,71
2015-01-08,6295000.000000,6340000.000000,5890000.000000,5970000.000000,5970000.000000,60
2015-01-09,5815000.000000,6505000.000000,5810000.000000,6392500.000000,6392500.000000,76
2015-01-12,6500000.000000,7340000.000000,6452500.000000,6997500.000000,6997500.000000,80
2015-01-13,6675000.000000,7787500.000000,6505000.000000,7412500.000000,7412500.000000,110
2015-01-14,8125000.000000,8250000.000000,7617500.000000,7692500.000000,7692500.000000,95
2015-01-15,7520000.000000,8195000.000000,7297500.000000,8150000.000000,8150000.000000,102
2015-01-16,8175000.000000,8502500.000000,7635000.000000,7805000.000000,7805000.000000,81
2015-01-20,7357500.000000,8197500.000000,7325000.000000,7672500.000000,7672500.000000,74
2015-01-21,7862500.000000,8052500.000000,6925000.000000,6945000.000000,6945000.000000,84
2015-01-22,6545000.000000,7065000.000000,6030000.000000,6055000.000000,6055000.000000,81
2015-01-23,6217500.000000,6405000.000000,5870000.000000,6342500.000000,6342500.000000,55
2015-01-26,6237500.000000,6487500.000000,5775000.000000,5780000.000000,5780000.000000,69
2015-01-27,6337500.000000,6457500.000000,5912500.000000,6270000.000000,6270000.000000,99
2015-01-28,5972500.000000,7427500.000000,5962500.000000,7300000.000000,7300000.000000,135
2015-01-29,7272500.000000,7792500.000000,6670000.000000,6782500.000000,6782500.000000,100
2015-01-30,7165000.000000,8177500.000000,6897500.000000,8090000.000000,8090000.000000,141
2015-02-02,7597500.000000,8330000.000000,7257500.000000,7257500.000000,7257500.000000,130
2015-02-03,7020000.000000,7145000.000000,6532500.000000,6580000.000000,6580000.000000,84
2015-02-04,6747500.000000,7007500.000000,6360000.000000,6945000.000000,6945000.000000,102
2015-02-05,6770000.000000,6775000.000000,6322500.000000,6402500.000000,6402500.000000,77
2015-02-06,6252500.000000,7245000.000000,6170000.000000,6950000.000000,6950000.000000,128
2015-02-09,7225000.000000,7337500.000000,6977500.000000,7040000.000000,7040000.000000,95
2015-02-10,6702500.000000,6975000.000000,6420000.000000,6507500.000000,6507500.000000,82
2015-02-11,6627500.000000,6807500.000000,6527500.000000,6565000.000000,6565000.000000,71
2015-02-12,6267500.000000,6340000.000000,5750000.000000,5795000.000000,5795000.000000,92
2015-02-13,5737500.000000,5955000.000000,5587500.000000,5642500.000000,5642500.000000,84
2015-02-17,5750000.000000,5840000.000000,5590000.000000,5670000.000000,5670000.000000,60
2015-02-18,5812500.000000,5835000.000000,5532500.000000,5582500.000000,5582500.000000,65
2015-02-19,5695000.000000,5717500.000000,5327500.000000,5342500.000000,5342500.000000,57
2015-02-20,5545000.000000,5612500.000000,4875000.000000,4952500.000000,4952500.000000,100
2015-02-23,5057500.000000,5117500.000000,4942500.000000,4987500.000000,4987500.000000,48
2015-02-24,4950000.000000,4962500.000000,4520000.000000,4570000.000000,4570000.000000,84
2015-02-25,4585000.000000,4720000.000000,4215000.000000,4622500.000000,4622500.000000,103
2015-02-26,4595000.000000,4775000.000000,4397500.000000,4512500.000000,4512500.000000,104
2015-02-27,4510000.000000,4592500.000000,4330000.000000,4460000.000000,4460000.000000,101
2015-03-02,4422500.000000,4457500.000000,4162500.000000,4170000.000000,4170000.000000,88
2015-03-03,4252500.000000,4565000.000000,4210000.000000,4340000.000000,4340000.000000,107
2015-03-04,4475000.000000,4662500.000000,4312500.000000,4330000.000000,4330000.000000,94
2015-03-05,4267500.000000,4400000.000000,4202500.000000,4217500.000000,4217500.000000,98
2015-03-06,4337500.000000,4635000.000000,4217500.000000,4595000.000000,4595000.000000,154
2015-03-09,4525000.000000,4590000.000000,4372500.000000,4460000.000000,4460000.000000,79
2015-03-10,4705000.000000,4862500.000000,4647500.000000,4730000.000000,4730000.000000,130
2015-03-11,4755000.000000,5037500.000000,4730000.000000,4955000.000000,4955000.000000,106
2015-03-12,4782500.000000,4797500.000000,4355000.000000,4375000.000000,4375000.000000,91
2015-03-13,4410000.000000,4795000.000000,4362500.000000,4557500.000000,4557500.000000,114
2015-03-16,4445000.000000,4475000.000000,4262500.000000,4350000.000000,4350000.000000,81
2015-03-17,4470000.000000,4537500.000000,4277500.000000,4307500.000000,4307500.000000,73
2015-03-18,4355000.000000,4427500.000000,3870000.000000,3925000.000000,3925000.000000,119
2015-03-19,4055000.000000,4137500.000000,3910000.000000,3930000.000000,3930000.000000,69
2015-03-20,3840000.000000,3895000.000000,3580000.000000,3815000.000000,3815000.000000,121
2015-03-23,3752500.000000,3762500.000000,3587500.000000,3675000.000000,3675000.000000,77
2015-03-24,3685000.000000,3730000.000000,3500000.000000,3635000.000000,3635000.000000,99
2015-03-25,3607500.000000,3980000.000000,3562500.000000,3955000.000000,3955000.000000,141
2015-03-26,4125000.000000,4207500.000000,3857500.000000,3907500.000000,3907500.000000,152
2015-03-27,3907500.000000,3932500.000000,3780000.000000,3810000.000000,3810000.000000,84
2015-03-30,3632500.000000,3655000.000000,3545000.000000,3577500.000000,3577500.000000,83
2015-03-31,3612500.000000,4780000.000000,3590000.000000,3762500.000000,3762500.000000,52
2015-04-01,3775000.000000,4002500.000000,3572500.000000,3750000.000000,3750000.000000,116
2015-04-02,3700000.000000,3745000.000000,3585000.000000,3602500.000000,3602500.000000,78
2015-04-06,3682500.000000,3710000.000000,3390000.000000,3452500.000000,3452500.000000,140
2015-04-07,3400000.000000,3437500.000000,3327500.000000,3430000.000000,3430000.000000,101
2015-04-08,3390000.000000,3437500.000000,3285000.000000,3297500.000000,3297500.000000,159
2015-04-09,3270000.000000,3345000.000000,3067500.000000,3080000.000000,3080000.000000,160
2015-04-10,3020000.000000,3030000.000000,2797500.000000,2805000.000000,2805000.000000,127
2015-04-13,2725000.000000,3000000.000000,2670000.000000,2947500.000000,2947500.000000,184
2015-04-14,3000000.000000,3060000.000000,2830000.000000,2887500.000000,2887500.000000,128
2015-04-15,2810000.000000,2817500.000000,2697500.000000,2760000.000000,2760000.000000,104
2015-04-16,2782500.000000,2800000.000000,2595000.000000,2645000.000000,2645000.000000,100
2015-04-17,2817500.000000,2972500.000000,2790000.000000,2822500.000000,2822500.000000,183
2015-04-20,2712500.000000,2742500.000000,2602500.000000,2637500.000000,2637500.000000,80
2015-04-21,2575000.000000,2697500.000000,2555000.000000,2637500.000000,2637500.000000,74
2015-04-22,2605000.000000,2712500.000000,2557500.000000,2580000.000000,2580000.000000,67
2015-04-23,2622500.000000,2635000.000000,2482500.000000,2530000.000000,2530000.000000,73
2015-04-24,2497500.000000,2540000.000000,2467500.000000,2482500.000000,2482500.000000,51
2015-04-27,2432500.000000,2660000.000000,2420000.000000,2630000.000000,2630000.000000,92
2015-04-28,2660000.000000,2805000.000000,2437500.000000,2437500.000000,2437500.000000,121
2015-04-29,2562500.000000,2650000.000000,2467500.000000,2565000.000000,2565000.000000,118
2015-04-30,2630000.000000,2812500.000000,2577500.000000,2705000.000000,2705000.000000,126
2015-05-01,2635000.000000,2637500.000000,2442500.000000,2442500.000000,2442500.000000,106
2015-05-04,2407500.000000,2507500.000000,2370000.000000,2452500.000000,2452500.000000,75
2015-05-05,2477500.000000,2620000.000000,2440000.000000,2612500.000000,2612500.000000,131
2015-05-06,2552500.000000,2875000.000000,2527500.000000,2697500.000000,2697500.000000,159
2015-05-07,2730000.000000,2802500.000000,2612500.000000,2662500.000000,2662500.000000,114
2015-05-08,2457500.000000,2492500.000000,2375000.000000,2380000.000000,2380000.000000,116
2015-05-11,2400000.000000,2515000.000000,2382500.000000,2512500.000000,2512500.000000,80
2015-05-12,2600000.000000,2662500.000000,2462500.000000,2492500.000000,2492500.000000,111
2015-05-13,2452500.000000,2502500.000000,2397500.000000,2412500.000000,2412500.000000,93
2015-05-14,2352500.000000,2375000.000000,2307500.000000,2310000.000000,2310000.000000,93
2015-05-15,2290000.000000,2360000.000000,2265000.000000,2267500.000000,2267500.000000,90
2015-05-18,2267500.000000,2275000.000000,2080000.000000,2117500.000000,2117500.000000,97
2015-05-19,2092500.000000,2150000.000000,2022500.000000,2057500.000000,2057500.000000,118
2015-05-20,2048000.000000,2121500.000000,2027000.000000,2064500.000000,2064500.000000,248
2015-05-21,2086000.000000,2108500.000000,1929000.000000,1949500.000000,1949500.000000,229
2015-05-22,1940000.000000,1973000.000000,1910500.000000,1956000.000000,1956000.000000,174
2015-05-26,2000500.000000,2144500.000000,1982500.000000,2109000.000000,2109000.000000,299
2015-05-27,2070500.000000,2096500.000000,1928500.000000,1954500.000000,1954500.000000,214
2015-05-28,1999000.000000,2054000.000000,1975000.000000,1998500.000000,1998500.000000,239
2015-05-29,2007500.000000,2079500.000000,1968000.000000,2026000.000000,2026000.000000,248
2015-06-01,1977500.000000,2047000.000000,1943000.000000,1985000.000000,1985000.000000,233
2015-06-02,2032500.000000,2074000.000000,1980000.000000,2049500.000000,2049500.000000,208
2015-06-03,2013500.000000,2043500.000000,1966500.000000,1978000.000000,1978000.000000,184
2015-06-04,2025500.000000,2133000.000000,2007500.000000,2110000.000000,2110000.000000,219
2015-06-05,2119000.000000,2156500.000000,2027500.000000,2036500.000000,2036500.000000,223
2015-06-08,2056000.000000,2151000.000000,2045500.000000,2121500.000000,2121500.000000,139
2015-06-09,2136000.000000,2177500.000000,2055000.000000,2074500.000000,2074500.000000,158
2015-06-10,2013000.000000,2020500.000000,1881000.000000,1894000.000000,1894000.000000,187
2015-06-11,1853000.000000,1868000.000000,1793000.000000,1812500.000000,1812500.000000,177
2015-06-12,1860000.000000,1928500.000000,1847500.000000,1857500.000000,1857500.000000,183
2015-06-15,1950000.000000,2024000.000000,1935000.000000,2015500.000000,2015500.000000,201
2015-06-16,2054500.000000,2075000.000000,1921500.000000,1940000.000000,1940000.000000,150
2015-06-17,1921500.000000,2018000.000000,1887000.000000,1930500.000000,1930500.000000,185
2015-06-18,1877500.000000,1887500.000000,1773500.000000,1818500.000000,1818500.000000,210
2015-06-19,1811000.000000,1866000.000000,1804000.000000,1847500.000000,1847500.000000,159
2015-06-22,1757000.000000,1782500.000000,1677500.000000,1678000.000000,1678000.000000,183
2015-06-23,1662500.000000,1666500.000000,1590500.000000,1590500.000000,1590500.000000,203
2015-06-24,1609500.000000,1656500.000000,1566500.000000,1650000.000000,1650000.000000,206
2015-06-25,1625000.000000,1697000.000000,1594500.000000,1674500.000000,1674500.000000,188
2015-06-26,1657000.000000,1730000.000000,1637000.000000,1657000.000000,1657000.000000,212
2015-06-29,1864000.000000,2262500.000000,1812000.000000,2225000.000000,2225000.000000,529
2015-06-30,1994000.000000,2403000.000000,1983500.000000,2198000.000000,2198000.000000,538
2015-07-01,1965000.000000,2103000.000000,1880500.000000,1891500.000000,1891500.000000,335
2015-07-02,1888500.000000,2200000.000000,1875000.000000,2129500.000000,2129500.000000,376
2015-07-06,2333500.000000,2374000.000000,2141000.000000,2235000.000000,2235000.000000,385
2015-07-07,2231000.000000,2480000.000000,2006500.000000,2011500.000000,2011500.000000,443
2015-07-08,2175000.000000,2415000.000000,2131500.000000,2402500.000000,2402500.000000,406
2015-07-09,2145500.000000,2475000.000000,2128000.000000,2449500.000000,2449500.000000,291
2015-07-10,2187500.000000,2334000.000000,2048000.000000,2065500.000000,2065500.000000,328
2015-07-13,1839000.000000,1858500.000000,1640000.000000,1659500.000000,1659500.000000,304
2015-07-14,1663000.000000,1680500.000000,1562500.000000,1625500.000000,1625500.000000,211
2015-07-15,1613000.000000,1695500.000000,1570500.000000,1616500.000000,1616500.000000,283
2015-07-16,1513000.000000,1521500.000000,1400000.000000,1404500.000000,1404500.000000,262
2015-07-17,1387000.000000,1422000.000000,1375000.000000,1376000.000000,1376000.000000,168
