"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.2571,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.0416,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.7996,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.3863,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.831,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.8266,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.189,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.3464,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.256,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.1699,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.0601,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.961,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.9255,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8939,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8064,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.6341,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.5695,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.5078,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.4954,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.5357,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.5507,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.5704,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.6414,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.7559,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.8575,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.9054,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.029,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.0704,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.1517,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.0705,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.8837,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.6818,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4181,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.11,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.82157,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.69083,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.6807,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.83788,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.0727,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.1554,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.1974,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.0059,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.96214,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.0629,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.3729,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.7196,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8435,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.486,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.41912,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.87978,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.12495,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.26359,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.75565,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.96389,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.7869,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",97.45083,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.35394,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.76352,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.35012,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.41454,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.7131,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.7356,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.5163,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.8673,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.812,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.2985,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.4461,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-10",100.7399,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.4122,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.93487,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.92168,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-02",97.41428,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-03",95.87247,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-04",94.57205,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-05",93.80425,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-06",93.38622,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-07",93.0453,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-08",92.5174,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-09",92.07973,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-10",92.18375,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-11",92.61432,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2022-12",93.02493,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2023-01",93.466,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2023-02",94.29394,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2023-03",95.2186,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2023-04",96.2653,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2023-05",97.10583,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2023-06",97.54599,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2023-07",97.57997,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2023-08",97.97298,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2023-09",98.56524,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-01",101.6459,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-02",101.3842,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-03",101.1581,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-04",101.0334,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-05",101.0649,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-06",101.154,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-07",101.1728,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-08",101.0305,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-09",100.8098,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-10",100.6265,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-11",100.5671,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1960-12",100.5885,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-01",100.6378,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-02",100.6904,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-03",100.7603,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-04",100.884,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-05",101.0858,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-06",101.2907,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-07",101.3891,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-08",101.2993,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-09",101.1364,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-10",101.0547,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-11",101.1634,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1961-12",101.3611,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-01",101.5022,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-02",101.4744,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-03",101.3331,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-04",101.1489,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-05",100.9702,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-06",100.8276,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-07",100.7615,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-08",100.8125,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-09",100.9368,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-10",101.0898,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-11",101.2385,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1962-12",101.343,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-01",101.344,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-02",101.1938,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-03",100.9908,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-04",100.8626,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-05",100.9016,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-06",101.0263,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-07",101.1295,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-08",101.1413,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-09",101.1128,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-10",101.1253,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-11",101.2382,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1963-12",101.3975,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-01",101.526,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-02",101.5671,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-03",101.5601,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-04",101.5589,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-05",101.5993,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-06",101.6601,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-07",101.7066,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-08",101.7136,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-09",101.7025,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-10",101.7063,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-11",101.7533,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1964-12",101.8348,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-01",101.9419,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-02",102.0684,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-03",102.1864,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-04",102.2562,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-05",102.2435,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-06",102.1853,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-07",102.123,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-08",102.0805,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-09",102.0468,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-10",101.9989,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-11",101.9153,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1965-12",101.8039,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-01",101.6704,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-02",101.5133,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-03",101.3425,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-04",101.1646,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-05",100.9821,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-06",100.8003,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-07",100.6296,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-08",100.4888,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-09",100.3956,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-10",100.3919,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-11",100.522,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1966-12",100.7197,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-01",100.9103,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-02",101.0435,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-03",101.1347,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-04",101.203,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-05",101.2522,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-06",101.274,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-07",101.2429,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-08",101.138,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-09",101.0185,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-10",100.9643,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-11",101.0326,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1967-12",101.1485,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-01",101.2083,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-02",101.1346,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-03",100.9886,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-04",100.8518,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-05",100.7808,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-06",100.7531,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-07",100.7372,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-08",100.7214,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-09",100.7287,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-10",100.8054,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-11",100.9856,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1968-12",101.1866,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-01",101.288,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-02",101.1897,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-03",100.97,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-04",100.7162,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-05",100.4776,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-06",100.2519,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-07",100.0204,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-08",99.77078,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-09",99.52467,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-10",99.32042,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-11",99.19204,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1969-12",99.10621,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-01",99.02689,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-02",98.93737,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-03",98.85577,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-04",98.8169,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-05",98.8462,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-06",98.89093,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-07",98.87864,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-08",98.76013,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-09",98.60949,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-10",98.53521,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-11",98.62354,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1970-12",98.80538,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-01",98.99523,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-02",99.13664,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-03",99.23969,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-04",99.32323,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-05",99.39567,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-06",99.4551,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-07",99.49265,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-08",99.5088,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-09",99.55159,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-10",99.69653,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-11",99.99976,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-12",100.3492,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-01",100.5918,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-02",100.6151,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-03",100.5348,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-04",100.5044,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-05",100.6278,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-06",100.8224,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-07",100.9588,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-08",100.9292,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-09",100.7741,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-10",100.5329,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-11",100.2193,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-12",99.88297,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-01",99.57252,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-02",99.32068,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-03",99.104,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-04",98.89929,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-05",98.70484,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-06",98.5498,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-07",98.48923,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-08",98.55979,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-09",98.64095,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-10",98.56384,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-11",98.20949,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-12",97.76546,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-01",97.494,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-02",97.58987,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-03",97.86569,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.06682,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-05",98.00616,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.77376,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.49049,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.23337,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.01178,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-10",96.82926,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-11",96.70965,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-12",96.68425,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-01",96.83568,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.2475,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.77702,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.2496,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.53519,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.68185,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.74583,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.76052,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.78809,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.90087,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-11",99.1497,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-12",99.44726,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-01",99.67803,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-02",99.75968,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.77109,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-04",99.81892,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-05",99.97435,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.1734,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.3167,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.3257,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.2545,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.1731,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.1313,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.132,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.1773,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-02",100.2714,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-03",100.3798,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.4583,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.4685,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.4229,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.3269,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.1765,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-09",100.0064,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-10",99.85718,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-11",99.76149,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-12",99.71036,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-01",99.67684,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-02",99.59547,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-03",99.45553,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-04",99.45425,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-05",99.4788,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-06",99.44247,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-07",99.4157,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-08",99.31548,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-09",99.21918,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-10",98.98633,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-11",98.59412,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-12",98.2387,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-01",98.21299,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-02",98.19745,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-03",98.00352,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-04",97.8045,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-05",97.67156,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-06",97.48563,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-07",97.32156,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-08",97.35892,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-09",97.40012,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-10",97.32346,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-11",97.30515,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-12",97.34566,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-01",97.43167,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-02",97.22028,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-03",96.67084,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-04",96.24437,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-05",96.20891,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-06",96.61137,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-07",97.19347,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-08",97.82648,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-09",98.35996,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-10",98.58672,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-11",98.47498,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-12",98.09717,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-01",97.94494,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-02",97.84764,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-03",97.94994,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.27075,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.5532,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-06",98.64949,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-07",98.70504,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-08",98.67938,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-09",98.41025,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-10",98.01005,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-11",97.64452,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-12",97.59805,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-01",97.70608,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-02",97.6169,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-03",97.48513,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-04",97.52258,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-05",97.59171,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-06",97.58685,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.60435,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.73212,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.99616,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-10",98.2329,
